author_id,openalex_id,name,orcid,institution,institution_id,faculty,department,total_works,total_citations,h_index,i10_index,two_year_mean_citedness,research_areas
"https://openalex.org/A5100038014","A5100038014","Juanda Juanda","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Aesthetics; Literature; Art; Narrative; Focalization"
"https://openalex.org/A5100038024","A5100038024","Wantoro Wantoro","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Mathematical analysis; Sign (mathematics); Political science; Mathematics; Computer science"
"https://openalex.org/A5100038025","A5100038025","Andreas Hirditanium Tangyong","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Mathematical analysis; Sign (mathematics); Political science; Mathematics; Computer science"
"https://openalex.org/A5100038072","A5100038072","Raditya Fadillah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Advertising; Business; Chemistry; Bottled water; Food science"
"https://openalex.org/A5100038156","A5100038156","Fadlan Karunia Hidayat","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; Business; Transport engineering; Computer science"
"https://openalex.org/A5100038182","A5100038182","Siti Rahmah Cintya","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Gender studies; Operating system; Sociology; Feminism; Space (punctuation)"
"https://openalex.org/A5100038348","A5100038348","Ryanty Derwentyana Nazhar","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Art history"
"https://openalex.org/A5100038349","A5100038349","Praymoedya Alramadhan Bahroun","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Art history"
"https://openalex.org/A5100038422","A5100038422","Dea Nisrina Nurrahmah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Psychology; Geometry; Character (mathematics); Mathematics"
"https://openalex.org/A5100038465","A5100038465","Muhammad Faiq Athallah Nurindra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Oceanography; Geology; Philosophy; Geography; Sociolinguistics"
"https://openalex.org/A5100038661","A5100038661","Muhammad Faiz Khoerul Musyaafa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Statistics; Foreign language; Sociology; Mathematics education; Psychology"
"https://openalex.org/A5100038677","A5100038677","Bunga Tafrizia","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Aesthetics; Noun; Philosophy; Art; Psychology"
"https://openalex.org/A5100038682","A5100038682","Gerri Aliansyah Hermawan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Physics; Phonetics; Philosophy; Mid vowel; Psychology"
"https://openalex.org/A5100038792","A5100038792","Wishal Adya Jatmika","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Epistemology; Philosophy; Sociology; Business; Political science"
"https://openalex.org/A5100038845","A5100038845","Rachel Maria Naomi Kututung","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; The Internet; Perspective (graphical); World Wide Web; Political economy"
"https://openalex.org/A5100038913","A5100038913","Ghina Arindiya","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; Business; Political science; Aeronautics; Law"
"https://openalex.org/A5100039113","A5100039113","Luthfi Athar Haidar","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Epistemology; Algorithm; Accounting; Philosophy; Business"
"https://openalex.org/A5100039114","A5100039114","Denise Vivi Faadhilah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Epistemology; Algorithm; Accounting; Philosophy; Business"
