work_id,title,year,journal,publisher,issn,volume,issue,pages,doi,citation_count,abstract,author_id,source
https://openalex.org/W1969571083,Low-energy precision tests of supersymmetry,2007,,Elsevier BV,0370-1573,456,1-2,1-88,https://doi.org/10.1016/j.physrep.2007.10.001,134,,https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W1973676308,Dilepton signals in the inert doublet model,2010,,American Physical Society (APS),1550-7998;1550-2368,81,3,,https://doi.org/10.1103/physrevd.81.035003,126,"3 12 40 80 100 The Inert Doublet Model is one of the simplest and most versatile scenarios for physics beyond Standard Model. In this work, we examine prospects detecting additional fields model at LHC in dilepton channel. We investigate a wide variety theoretically- phenomenologically-motivated benchmark scenarios, show that within regions parameter space which dark-matter candidate relatively light (between GeV) mass splitting between neutral scalars also roughly - GeV, signal sigma to significance level can be observed with fb^-1 integrated luminosity. addition, even if larger than M_Z, more as long dark matter around GeV.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2151801073,MSSM Higgs bosons at the LHC,2012,,American Physical Society (APS),1550-7998;1550-2368,85,11,,https://doi.org/10.1103/physrevd.85.115018,103,"Accepting the existence of a SM-like Higgs boson in range 123GeV-127GeV\nas indicated by observed ga,ga events, there are two distinct regions left\nin Minimal Supersymmetric (SUSY) Standard Model (MSSM) sector: (a)\nthe lighter CP-even and non-SM-like bosons all\nheavy nearly degenerate above 300GeV; (b) heavier boson\nbeing neutral all degenerate\naround 100GeV (a non-decoupling region). Due to strong correlation between\nthe decays W+W- predicted MSSM, deficit a\nW+W- final state signal would be direct conflict with peak. If we\nconsider on its own, absence imply that the\nSM-like has reduced coupling W+-, other non-SM-like\nHiggs should not too heavy do decouple. both ga,ga\nexcess continue, new physics beyond MSSM will be\nrequired. A similar exists between tau+tau- channels:\na channel force larger. Future\nsearches for at LHC provide critical tests for\nthe prediction. We emphasize potential importance electroweak\nprocesses pp-&gt;H+H-, H+-A0, which independent SUSY parameters except\nfor their masses. In addition, may sizable contributions from\npp-&gt;H+-h0, A0h0 W+-H0, ZH0 region, serve to\ndiscriminate model parameters. vary relevant a\nbroad demonstrate correlations constraints these\nparameters associated particles.\n",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2463480065,Chapter 2: Higgs and EW Symmetry Breaking Studies,2017,,,,,,,https://doi.org/10.23731/cyrm-2017-003.255,91,100 This Chapter summarises the physics opportunities for study of Higgs bosons and dynamics electroweak symmetry breaking at TeV pp collider.,https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W1820620827,Working Group Report: Higgs Boson,2013,,,,,,,,69,"100 2013 This report summarizes the work of Energy Frontier Higgs Boson working group Community Summer Study (Snowmass). We identify key elements a precision physics program and document potential future experimental facilities as elucidated during Snowmass study. study couplings to gauge boson fermion pairs, double production for self-coupling, its quantum numbers $CP$-mixing in couplings, mass total width, prospects direct searches additional bosons extensions Standard Model. Our includes projections measurement capabilities from detailed studies Compact Linear Collider (CLIC), Gamma-Gamma Collider, International (ILC), Large Hadron High-Luminosity Upgrade (HL-LHC), Very Colliders up TeV (VLHC), Muon Triple-Large Electron Positron (TLEP).",https://openalex.org/A5014047994,openalex
https://openalex.org/W2085874744,Electroweakinos in the light of the Higgs boson,2013,,American Physical Society (APS),1550-7998;1550-2368,88,11,,https://doi.org/10.1103/physrevd.88.115010,68,"14 300 Given the increasingly more stringent bounds on Supersymmetry (SUSY) from LHC searches, we are motivated to explore situation in which only accessible SUSY states electroweakinos (charginos and neutralinos). In minimal framework, systematically study three general scenarios classified by relative size of gaugino mass parameters M_1, M_2 Higgsino parameter \mu, with six distinctive cases, four would naturally result a compressed spectrum nearly degenerate LSPs. We present relevant decay branching fractions provide insightful understanding about modes connection Goldstone-boson Equivalence Theorem. show cross sections for electroweakino pair production at ILC, emphasize unique signals involving Standard Model-like Higgs boson as new search reference. The signal subsequent Wh/Zh (h b\bar{b}) final state may yield sensitivity 95% C.L. exclusion (5sigma discovery) scale M_2, \mu ~ 350-400 GeV (220-270 GeV) TeV an luminosity fb^{-1}. Combining all other channels, be extended 480-700 (320-500 GeV). At could readily discovered once kinematical threshold is crossed, their properties thoroughly studied.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W3129564589,Heavy Higgs bosons in 2HDM at a muon collider,2021,,American Physical Society (APS),2470-0010;2470-0029,104,5,,https://doi.org/10.1103/physrevd.104.055029,68,"We study the discovery potential of non-Standard Model (SM) heavy Higgs bosons in Two-Higgs-Doublet Models (2HDMs) at a multi-TeV muon collider and explore discrimination power among different types 2HDMs. find that pair production non-SM via universal gauge interactions is dominant mechanism once above kinematic threshold. Single boson associated with fermions could be important parameter region enhanced Yukawa couplings. For both signal final states, μ+μ- annihilation channels dominate over vector fusion (VBF) processes, except high center mass energies where VBF processes receive large logarithmic enhancement increase energies. s-channel μ+μ--annihilation radiative return can also for Type-L 2HDM very tanβ region, extending reach to energy. Considering decay bosons, signals identified Standard backgrounds. With annihilation, 95% C.L. exclusion reaches up threshold s/2 are possible when states combined. Including single modes extended further. Different 2HDMs distinguishable moderate values tanβ.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2755566271,Learning from Higgs physics at future Higgs factories,2017,,Springer Science and Business Media LLC,1029-8479,2017,12,,https://doi.org/10.1007/jhep12(2017)153,67,,https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W1882034605,Dark matter-motivated searches for exotic fourth-generation mirror quarks in Tevatron and early LHC data,2010,,American Physical Society (APS),1550-7998;1550-2368,81,11,,https://doi.org/10.1103/physrevd.81.114027,54,"20 300 400 455 600 We determine the prospects for finding dark matter at Tevatron and LHC\nthrough production of exotic 4th generation quarks T' that decay through T'\n\\to t X, where X is matter. The resulting signal \\bar{t} + \\met has\nnot previously been considered in searches quarks, but there\nare both general specific motivations this signal, with\nslight modifications, analysis applies to any scenario invisible\nparticles are produced association with top quarks. Current direct and\nindirect bounds on such restrict their masses be between 300\nand GeV, matter's mass may anywhere below m_T'. simulate\nthe main backgrounds MadGraph/MadEvent-Pythia-PGS4. For the\nTevatron, we find an integrated luminosity fb^-1 will allow 3\\sigma\ndiscovery up m_T' = GeV 95% exclusion GeV. the\n10 TeV LHC pb^-1, discovery sensitivities rise to\n490 These scenarios therefore among most promising for\ndark colliders. Perhaps interestingly, matter\nmodels can explain results from DAMA, CDMS CoGeNT Collaborations\ncan tested high statistical significance using data already collected\nat have extraordinarily implications early runs\nof LHC.\n",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W4324387291,Ethanol extract of propolis regulates type 2 diabetes in mice via metabolism and gut microbiota,2023,,Elsevier BV,0378-8741,310,,116385,https://doi.org/10.1016/j.jep.2023.116385,34,"The results showed that EEP and MET reduce fasting blood glucose in T2DM mice, followed by alleviating insulin resistance, improving the inflammatory reaction of regulating metabolism affecting steady state gut microbiota. However, overall therapeutic effect is better than MET.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W1499316341,Supergravity with a gravitino lightest supersymmetric particle,2004,,American Physical Society (APS),1550-7998;1550-2368,70,7,,https://doi.org/10.1103/physrevd.70.075019,247,"10 2004 We investigate supergravity models in which the lightest supersymmetric particle (LSP) is a stable gravitino. assume that next-lightest (NLSP) freezes out with its thermal relic density before decaying to gravitino at time [Formula Presented]. In contrast studies fixed density, assumption implies upper, not lower, bounds on superpartner masses, important implications for colliders. consider slepton, sneutrino, and neutralino NLSPs, determine what masses are viable all of these cases, applying cosmic microwave background (CMB) electromagnetic hadronic big bang nucleosynthesis (BBN) constraints leading two- three-body NLSP decays. Hadronic have been neglected previously, but we find they provide most stringent much natural parameter space. then discuss collider phenomenology LSP. colliders may insights clarify BBN history Universe below temperatures around GeV even precise measurements gravitino’s mass couplings. © The American Physical Society.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2097393408,SuperWIMP gravitino dark matter from slepton and sneutrino decays,2004,,American Physical Society (APS),1550-7998;1550-2368,70,6,,https://doi.org/10.1103/physrevd.70.063514,159,"Dark matter may be composed of superWIMPs, superweakly-interacting massive\nparticles produced in the late decays other particles. We focus on case\nof gravitinos sleptons or sneutrinos and assume\nthey are sufficient numbers to constitute all non-baryonic dark\nmatter. At leading order, these two-body accompanying\nenergy is electromagnetic. For natural weak-scale parameters, have\nbeen shown satisfy bounds from Big Bang nucleosynthesis cosmic\nmicrowave background. However, also decay to\nthree-body final states, producing hadronic energy, which subject even\nmore stringent bounds. determine three-body branching\nfractions resulting energy release. find that superWIMP\ngravitino dark viable gravitino and\nslepton/sneutrino masses preferred by this solution problem.\nIn passing, we note constraints disfavor possibility of\nsuperWIMPs neutralino unless photino-like.\n",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W4244098797,Trilepton signals in the inert doublet model,2010,,American Physical Society (APS),1550-7998;1550-2368,82,3,,https://doi.org/10.1103/physrevd.82.035009,83,"300 In this work, we investigate the prospects for detecting Inert Doublet\nModel via trilepton channel at LHC. We present a set of representative\nbenchmark scenarios in which all applicable constraints are satisfied, and show\nthat some these scenarios, it is possible to obtain signal 5\nsigma significance level or better with integrated luminosity fb^{-1}.\n",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2139830687,Phenomenology of the left-right twin Higgs model,2007,,American Physical Society (APS),1550-7998;1550-2368,75,7,,https://doi.org/10.1103/physrevd.75.075010,72,"The twin Higgs mechanism has recently been proposed to solve the little hierarchy problem. We study implementation of in left-right models. At TeV scale, heavy quark and gauge bosons appear, with rich collider phenomenology. In addition, there are extra Higgses, some which couple both Standard Model fermion sector sector, while others only. present particle spectrum, general features phenomenology this class model at Large Hadron Collider.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2116193127,Low-mass Higgs bosons in the NMSSM and their LHC implications,2013,,Springer Science and Business Media LLC,1029-8479,2013,8,,https://doi.org/10.1007/jhep08(2013)019,71,,https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2031695285,Lower Limit on Dark Matter Production at the CERN Large Hadron Collider,2006,,American Physical Society (APS),0031-9007;1079-7114,96,15,,https://doi.org/10.1103/physrevlett.96.151802,70,"We evaluate the prospects for finding evidence of dark matter production at CERN Large Hadron Collider. consider weakly interacting massive particles (WIMPs) and superWIMPs characterize their properties through model-independent parametrizations. The observed relic density then implies lower bounds on rates as functions a few parameters. For WIMPs, resulting signal is indistinguishable from background. superWIMPs, however, this analysis significant metastable charged particles. natural parameters, these may far exceed Drell-Yan cross sections yield spectacular signals.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W2538991580,Dynamical Dark Matter from strongly-coupled dark sectors,2017,,American Physical Society (APS),2470-0010;2470-0029,95,4,,https://doi.org/10.1103/physrevd.95.043526,67,"Dynamical Dark Matter (DDM) is an alternative framework for dark-matter\nphysics in which the dark sector comprises a vast ensemble of particle species\nwhose decay widths are balanced against their cosmological abundances. Previous\nstudies this have focused on particular class DDM ensembles\n--- motivated primarily by KK towers theories with extra dimensions --- in\nwhich density states scales roughly as polynomial mass. In this\npaper, contrast, we study properties different DDM\nensembles grows exponentially mass.\nEnsembles Hagedorn-like property arise naturally ""hadrons""\nassociated confining phase strongly-coupled sector; they\nalso gauge-neutral bulk Type I string\ntheories. We dynamical such ensembles, and demonstrate\nthat appropriate DDM-like balancing between abundances can\nemerge even rising states. We\nalso effective equations state investigate\nsome model-independent observational constraints ensembles that\nfollow directly from these state. general, find that such\nconstraints tend to introduce correlations various these\nDDM associated mass scales, lifetimes, abundance\ndistributions. For example, allow ensembles\nwith energy ranging GeV scale all way Planck scale,\nbut total present-day abundance must be\nspread across increasing number these\nenergy dialed down scale. Numerous\nother also discussed.\n",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W1999879980,LHC discovery potential of a leptophilic Higgs boson,2009,,American Physical Society (APS),1550-7998;1550-2368,79,9,,https://doi.org/10.1103/physrevd.79.095014,66,"140 In this work, we examine a two-Higgs-doublet extension of the Standard Model in which one Higgs doublet is responsible for giving mass to both up- and down-type quarks, while separate leptons. We theoretical experimental constraints on model show that large regions parameter space are allowed by these effective couplings between lightest neutral scalar Standard-Model leptons substantially enhanced. investigate collider phenomenology such ""leptophilic"" cases where low-energy spectrum contains only light, CP-even scalar, variety processes essentially irrelevant discovery boson (specifically those decays directly into charged-lepton pair) can contribute significantly potential light-to-intermediate-mass (m_h < GeV) at LHC.",https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W16901755,Charged Higgs search via AW ± /HW ± channel,2014,,Springer Science and Business Media LLC,1029-8479,2014,12,,https://doi.org/10.1007/jhep12(2014)148,59,,https://openalex.org/A5014047994,openalex+crossref
https://openalex.org/W4210473407,"Marketing Strategy for Local Superior Commodities and Regional Economic Contributions, Indonesia",2022,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,9,1,1-9,https://doi.org/10.15549/jeecar.v9i1.866,22,"In the agricultural sector of a region, only best commodities can be favored to boost national economic sustainability. Therefore, stakeholders need formulate an effective marketing strategy improve farmers’ welfare. Marketing strategies were differently influenced by several factors ranging from geography, politics, and people’s consumption patterns. This study compares for leading in Indonesia Uzbekistan obtain new formula products. is considered one countries Central Asia that has lot common with Indonesia, especially sector, vice versa. aims develop superior regional see how significant contribution Garut region on scale. The method used Literature review. We also conducted case field survey agriculture centers Indonesia. results indicate economy certain area or up broad scope. It helpful local governments business entities deal constant monitoring farmer effectiveness.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4382798105,Marketing strategy of ecotourism in Uzbekistan and Indonesia,2023,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,10,4,638-649,https://doi.org/10.15549/jeecar.v10i4.1359,15,"400 This study aims to compare a marketing strategy for ecotourism in Uzbekistan and Indonesia. A used literature review. However, Indonesia model examine how the experience influences tourist satisfaction loyalty. The authors structural equation modeling with tourists who have visited Kawah Putih Ecotourism West Java, According findings, Uzbekistan's industry has more significant positive impact on nation's economy society. results show that increases loyalty, which is essential strategy. of this research all stakeholders sector should improve strategies can increase satisfaction. As result, will repeat visits other destinations.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W3037416520,A Review of Arabic Text Recognition Dataset,2020,,Penerbit Universiti Kebangsaan Malaysia (UKM Press),2289-2192,09,01,69-81,https://doi.org/10.17576/apjitm-2020-0901-06,12,"Building a robust Optical Character Recognition (OCR) system for languages, such as Arabic with cursive scripts, has always been challenging. These challenges increase if the text contains diacritics of different sizes characters and words. Apart from complexity used font, these must be addressed in recognizing Holy Quran. To solve challenges, OCR would have to undergo phases. Each problem using approaches, thus, researchers are studying proposing various solutions. This motivate this study review dataset because plays major role determining nature systems. State-of-the-art approaches segmentation recognition discovered implementation Recurrent Neural Networks (Long Short-Term Memory-LSTM Gated Unit-GRU) use Connectionist Temporal Classification (CTC). also includes deep learning model GRU domain. paper contribute profiling thus developed identified research direction building dataset.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4214606239,GIS-based urban village regional fire risk assessment and mapping,2021,,Universitas Komputer Indonesia,2810-0670;2775-5584,2,2,31-43,https://doi.org/10.34010/injiiscom.v2i2.6041,15,"13 20 2019 Fires in residential areas are one of the threats out disasters Indonesia. based on their causes, classified as caused by human negligence. This research aims to identify fire incidents, assess risk levels, and map level. We used geographic information system (GIS) analysis approach direct observation study area. The location was Tamansari sub-district Bandung City. subdistrict consists neighborhood units (rukun warga/ RW) with 22,995 people 6,598 households. conducted a field survey from December March 2020. spatial analyze this area using GIS urban-village regional incidents There were four hazard variables: population density, building quality, road class. On other hand, vulnerability variables community's social parameters: percentage old age children under five, disabilities, population's sex ratio. maps overlay showed three high fire, eight RWs moderate fires, nine low fires. low-risk categories must remain vigilant because width roads these is relatively narrow.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4210682991,"Agricultural Entrepreneurial Strategy during the COVID-19 Pandemic: Case Study of Garut, Indonesia",2022,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,9,1,138-150,https://doi.org/10.15549/jeecar.v9i2.872,12,"2019 2020 This study aims at proposing a business strategy to maintain the agricultural sector in Garut Regency during Covid-19 Pandemic. Regardless of fact that all sectors need special strategies survive COVID-19 pandemic, there are still limited studies focusing on entrepreneurship agriculture sector. The method used this research was descriptive-qualitative case study. Observations were made for period one year from October observe resilience district, Indonesia. During closed-loop strategy, namely by establishing cooperation between farmers and industrial as well retail sectors. To support supporting considers internal external factors is needed. uses SWOT analysis determine important aspects. Based identified factors, various obtained strengthen economic structure farmers. As result, expected increase production welfare can become momentum strengthening national food independence. be reference other researchers their add insight.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W3142516510,Air Quality Monitoring System in South Tangerang Based on Arduino Uno: From Analysis to Implementation,2021,,IOP Publishing,1757-8981;1757-899X,1115,1,012046,https://doi.org/10.1088/1757-899x/1115/1/012046,10,"2 3 4 5 10 25 Abstract Pollution is a major factor in reducing air quality. A decrease quality can cause many problems such as global climate change, environmental damage, asthma and lung cancer. In this paper, we present an monitoring system based on the Arduino Uno at Tangerang City. Air measured was carbon monoxide (CO), butane (C H ), particulate matter (PM ) ozone (O ). The types of sensors used were MQ-131 for sensor MQ-7 GP2Y1010AU0F MQ-2 This tool built using data from sent to Liquid Crystal Display (LCD) which visualized numeric form. Data collection carried out Jalan Cabe Raya Pondok Cabe, South Tangerang. test results showed (CO) had average concentration 2.79 ppm, gas 0.08 ppm 35.51 µg/m 35.05 ppm. Based obtained, Tangerang, Indonesia high level pollution",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4313788434,"Regional competitive advantage of agriculture as the leading sector in Garut Regency, West Java province, Indonesia",2023,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,10,1,74-84,https://doi.org/10.15549/jeecar.v10i1.1084,8,"This research aims to determine agriculture as the leading sector for regional competitive advantage in Garut Regency. The method used was Location Quotient, Shift-Share Analysis, and Klassen Typology classify sectors structural pattern of economic development findings Quotient indicate that is shift-share calculation shows has highest national share most significant growth change but a negative value on proportional shift (industry mix) differential (competitive effect). Based typology, agricultural Quadrant II, developed depressed industry. results showed agriculture, forestry, fisheries Regency advantage, it not been supported structurally West Java Province.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4386475333,Adoption of the Agriculture Application by Farmers Using the UTAUT2 Method Focused on Community Behavior and User Experience,2023,,CV Hawari,2962-4274,2,2,52-65,https://doi.org/10.61306/ijecom.v2i2.22,7,"10 At the moment, there is a rising penetration of mobile phone use, especially in rural areas, which generates information agricultural sector. The advancement and technology through phones, particularly smartphones, can help farmers quickly access most up-to-date impact better decision making. Farmers' Adoption Digital Agricultural Applications Using UTAUT2 Method with Focus on User Behavior Experience Developing Information Technology Acceptance Policies Districts Lembang Parongpong, Bandung Regency. According to findings this survey, are 8% male 14% female farmers. majority responses were age range 41-50 years, as much 44%, farming time less than proportion 59%. A person's experience applications helps moderate behavioral intention variable, influences Use Intention him believe take advantage opportunities grow his business.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W2248908263,Planning for Relocation Area of Street Food Vendor in Bandung City,2021,,Universitas Komputer Indonesia,2807-7210,1,1,37-42,https://doi.org/10.34010/injudes.v1i1.4831,17,"This research aims to plan a food center area control street vendors in the Bandung city square. The method used this was descriptive qualitative by describing object that examined. developer's assisted Geographic Information System (GIS) applying map of object's area. results study are planning design areas. A designed place for buying and selling activities between buyers can be better organized. proposed accommodate prevent problems such as traffic jams obstacles pedestrians. Moreover, it is expected accommodation made provide space one centers Bandung.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W3109009825,STRATEGI PENGELOLAAN KEBUN BINATANG BANDUNG DALAM MENGHADAPI TANTANGAN NEW NORMAL,2020,,Universitas Komputer Indonesia,2527-7030;1411-9374,18,2,81-88,https://doi.org/10.34010/miu.v18i2.3941,7,"13 Bandung has many tourist attractions and can educate the public when visiting Zoological Garden (BAZOGA) or also known as Zoo. The zoo is one of ex-situ conservation institutions that must pay attention to animal welfare by meeting all minimum standards. This area located in Coblong sub-district an hectares diversity animals it. function provides various types trees urban areas be lungs city. purpose this study find out what strategies deal with new normal at research method used collect primary secondary data. Primary data were obtained direct observation analytical a SWOT analysis. results are identification potential problems Potentials owned Zoo include: (1) existence several collections, namely native African animals, (2) bird aviary allows tourists interact directly birds. weaknesses are: ticket sales have not been made online computerized, there still empty reptile (3) food courts temporarily closed during New Normal era. strategy manage tourism period follows. First, purchases available using booking system computerized buyer. Secondly, management creates so it will increase knowledge add collection Thirdly applies non-cash payment regulates seating positions foodcourt area. Key Words : Normal, SWOT,",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W2987704880,IDENTIFIKASI KARAKTERISTIK AGLOMERASI INDUSTRI PENGOLAHAN DI CIKARANG KABUPATEN BEKASI TAHUN 2006 DAN 2013,2017,,Universitas Komputer Indonesia,2685-9378;2355-7281,3,01,37-53,https://doi.org/10.34010/jwk.v4i01.2119,5,"2 3 2006 2013 ABSTRAK Kabupaten Bekasi merupakan wilayah yang perekonomiannya ditunjang besar oleh sektor perindustrian. Hal ini dapat dilihat dari data Produk Domestik Regional Bruto (PDRB) Atas Dasar Harga Berlaku menurut Lapangan Usaha Tahun menjelaskan bahwa industri terbesar dengan angka mencapai 102.673.539,21 Juta Rupiah atau sekitar 76% hasil pendapatan kabupaten secara keseluruhan dalam kurun waktu 2010-2013. Disamping itu, hal juga diperkuat banyaknya kawasan ada daerah tersebut diantaranya Jababeka, Greenland International Industrial Center (GIIC), Kota Deltamas (Deltamas), East Jakarta Park (EJIP), Delta Silicon, MM2100, BIIE dan sebagainya tergabung Zona Ekonomi Internasional (ZONI). Aktivitas di Cikarang menjadi fenomena menarik untuk diteliti. Fenomena pengelompokan terlihat beraglomerasi beberapa bagian perkotaan Cikarang. Karakteristik aglomerasi berdasarkan jumlah industri, tenaga kerja, jenis tingkat kepadatan serta luas wilayah. Penelitian bertujuan mengetahui bagaimana karakteristik perkembangannya antara tahun 2013. Data digunakan pada penelitian adalah perusahaan dianalisis menggunakan unit analisis grid ukuran 1x1 km2. Bedasarkan diketahui terdapat pengolahan 2006, Dari ketiga tersebut, Kecamatan Selatan mempunyai wilayah, perusahaan, kerja paling tinggi. Kata Kunci: Industri, Aglomerasi,",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W2990442978,"IDENTIFIKASI ALIH FUNGSI LAHAN DARI SEKTOR PERTANIAN KE SEKTOR JASA DAN PERDAGANGAN KECAMATAN TELUK JAMBE TIMUR, KABUPATEN KARAWANG",2019,,Universitas Komputer Indonesia,2685-9378;2355-7281,5,01,1-13,https://doi.org/10.34010/jwk.v6i01.2451,5,"5 2013 2018 Alih fungsi lahan pertanian menjadi non-pertanian salah satu permasalahan yang ada di Kabupaten Karawang. Kondisi tersebut dikarenakan adanya laju pertumbuhan penduduk cukup tinggi sehingga kebutuhan akan ruang semakin meningkat, terutama terjadi Kecamatan Teluk Jambe Timur mulai terlihat mengalami alih ke sektor jasa dan perdagangan pada tahun 2013-2018. Penelitian ini bertujuan untuk mengidentifikasi terjadi, melihat persepsi masyarakat petani mengenai serta dampak diakibatkan oleh Timur. Metode penelitian digunakan analisis kuantitatif overlay peta Telukjambe Data primer melalui kuesioner data sekunder dinas-dinas terkait studi literatur atau referensi lainnya. Dalam kurun waktu (2013- 2018) Timur, penurunan luas sebesar 578,8 Ha (lahan kebun) 89,76 ha sawah). Namun disisi lain penambahan guna sebelumnya belum memiliki perdagangan, bertambah dengan masing-masing 54,74 (sektor jasa) 39,88 perdagangan). Persepsi masyaraka tentang kondisi lingkungan 47% berpendapat bahwa baik, sedangkan persetujuan atas alihfungsi terdapat 63% tidak setuju Kecamtan manfaat sebanyak 75% mendapatkan positif karena lahan. Sebanyak 32% menjawab dirasa lapangan pekerjaan baru. Sedangkan menurut petani, 40% peningkatan harga penyebab Kata Kunci : lahan, Masyarakat Petani, Dampak",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4308340946,Digital way to increase consumer purchase intention for local fashion products in developing country,2022,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,9,5,838-850,https://doi.org/10.15549/jeecar.v9i5.1070,5,"100 This study aims to overview how local fashion products in developing countries can increase consumer purchase intentions for their digitally. Apply a quantitative approach with online data collected from respondents through questionnaire that was distributed those who had been selected. The analysis results show social media marketing and brand management affect buying interest collaboration edition is 0.551 or 55.10%. remaining 44.90% (100% - 55.10%) influenced by other variables not examined this study. research. partially positively significantly affects interest. Likewise, image substantially Simultaneously, products.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4200207599,"Sustainable Agricultural Land Management in Garut Regency, West Java Province, Indonesia",2021,,Elsevier BV,2307-1877;2307-1885,,,,https://doi.org/10.36909/jer.asseee.16089,4,"12 41 2009 2016 2019 The high land conversion rate to other sectors has led the government issue Law No. in concerning Protection of Sustainable Agricultural Land (SAL). study aims identify distribution sustainable agricultural uses and determine land-use changes from farmers' understanding control strategic area Garut Regency. We overlaid use maps Regency conducted a survey using an online questionnaire with Google form. research location is five districts results showed no existing total rice field 6,081 hectares, about 24% land. From 2019, decreased by hectares. awareness SAL tends be more likely aware area, as many 39% farmers incentives given who are tax deduction, infrastructure supply, production facilities subsidies, certification facilities. majority respondents these incentives. In conclusion, converted, even though occur non-sustainable impact this for recommendations management.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W4308339346,"Improving local economy through integrated waste management in Bandung City, Indonesia (Case study of Sukasari district)",2022,,Journal of Eastern European and Central Asian Research,2328-8280;2328-8272,9,5,874-888,https://doi.org/10.15549/jeecar.v9i5.1064,4,"In Bandung City, Indonesia, municipal solid waste was a significant problem. However, has good potency if the community can manage waste. This study aims to assess relationship between local economics and management research how been implemented in City's Sukasari District through fostering economy. The method used systematic literature review using VOSviewer Harzing's publish &amp; perish software documents resource studies from Office. results revealed that bank improved household income, which affected could also contribute works of field help other developing-world cities with their problems. Furthermore, additional government assistance enhancing bank's operating system will lead better outcomes.",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W2988072733,PENERAPAN KONSEP EKOWISATA BERBASIS MASYARAKAT DENGAN MEMPROMOSIKAN KEARIFAN LOKAL MENUJU PARIWISATA YANG BERKELANJUTAN DI TANA TORAJA,2017,,Universitas Komputer Indonesia,2685-9378;2355-7281,3,01,21-28,https://doi.org/10.34010/jwk.v4i01.2117,3,"ABSTRAK Tana Toraja has a very diverse tourism potential, not only about cultural but beautiful landscape too. However, the potential is managed properly. Local wisdom which still preserved potency for local communities to manage and maintain it independently. Community Based Ecotourism concept development approriate condition of society environent in Toraja, so as toinvolve community becomes way meet needs oof economic, social while ensuring sustainability culuturan natural resources. This study aims provide with application based ecotourism by promoting Toraja. Data were collected in-dept interview observation manager tourist atracction, handicraft stakeholders. The method analysis descriptive analysis. results from this indicate that involvement managers atracctions, homestay providers, transportation service guide are lacking. resources can be promoted become educational material tourists. Kata Kunci: Tourism, Ecotourism, Wisdom, Sustainable",https://openalex.org/A5078807433,openalex+crossref
https://openalex.org/W2908797480,The Online Journal Aggregator System Design Using User Centered Design (UCD) Approach,2018,,Universitas Udayana,2541-5832;2088-1541,,,158,https://doi.org/10.24843/lkjiti.2018.v09.i03.p05,7,"3 Journal as a medium to explain the results of research. It has developed in such way especially because rapid support information and communication technology today. Various models online-based journaling management can be easily operated by journals managers well writers / researchers who will include research journal. It's just that with number exist today, causing difficulties for manager able promote he managed, addition journal sometimes difficult get researcher would put his paper into manages. Meanwhile, have been online, find it from journals. Researchers should open their entries, read profiles publications, until they are interested papers This problem is background development online aggregator system, which this system facilitate meeting between journals, or researchers. In order develop an software method needed directly captures needs its users. study aims implement UCD functional design interface system. determine level acceptance prospective users Measurements were taken using Likert user preferences aspects namely: accessibility, navigation, content aspects. The measurement show 82% state accepted next stage.",https://openalex.org/A5078807433,openalex+crossref
