work_id,title,doi,year,venue_id,type,abstract
https://openalex.org/W3200415629,Financial Technology as Payment Methods in the Digital Era,https://doi.org/10.34010/injuratech.v1i1.5454,2021,,,"FinTech is defined as technological innovation in financial services that can produce business models, applications, processes, or products with material effects related to provision. This study aims analyze the impact of developing a digital payment system and prevent inflation due large amount cash circulation. The method used this qualitative. Fintech technology very beneficial for community, especially industrial revolution 4.0, where has advantages disadvantages. are efficiency safety, while disadvantages higher interest costs. minimize money circulating society."
https://openalex.org/W4312655420,"PENGENDALIAN DIRI, KOMITMEN ORGANISASIONAL DAN PERILAKU CYBERLOAFING TERHADAP KINERJA KARYAWAN (Studi pada Jasa e-Logistik Bisnis di Bandung)",https://doi.org/10.34010/jemba.v2i1.6842,2022,,,"2 72 The purpose of this study was to determine the effect self-control variables, organizational commitment, cyberloafing behavior on employee performance. method used is qualitative and quantitative using a simple random sample, selected population an one e-Logistics Business Services in Bandung. sample employees obtained through observation, interviews distributing questionnaires that have gone process testing validity, reliability instrument. data from filling out questionnaire then analyzed multiple linear regression analysis techniques with help IBM SPSS Software program. results indicate locus control has positive significant performance, commitment Cyberloafing which case performance Bandung, so it can be stated hypothesis proven."
https://openalex.org/W4200069077,E-commerce for the Development of Small Medium Enterprises,https://doi.org/10.34010/injuratech.v1i2.5906,2021,,,"This study aims to determine the perceived influence of existence e-commerce for SMEs and how development Small Medium Enterprises (SMEs) businesses towards e-commerce. used descriptive method literature review with interviews, reading, quoting. After conducting research on SMEs, it had been proven that e-commerce, become more advanced increasingly developed. The results this were technological advances can be utilized by market develop their business through so many product or service innovations are created."
https://openalex.org/W2922336546,Quality Analysis of Work Life and Job Stress in Effect on The Performance of Employees,https://doi.org/10.2991/icobest-18.2018.111,2018,,,"this study aims to obtain explanatory findings that have been tested by analyzing how (1) the quality of work life, Job Stress and employee performance, (2) influence on performance.The research method used in is descriptive verification.The subject employees XYZ private university environment city Bandung.The testing conceptual hypothesis using path analysis, correlation analysis determination coefficient through T Test with help SPSS 21.0.0 for Windows software.So it can be seen life has a significant relationship effect performance."
https://openalex.org/W4384466667,Financial Inclusion of Islamic Banking and Financial Technology as a Growth Factor for MSMEs,https://doi.org/10.34010/jika.v12i1.7995,2022,,,"90 This study discusses issues that occur in MSMEs have difficulties and low levels of access for owners to banking services the sharia sector use Financial Technology financial institutions, aims examine effect Islamic inclusion, on growth region Bandung. The method used is descriptive verification with a quantitative approach, by distributing questionnaires assisted Kadin West Java, analyzed using multiple linear regression analysis techniques IBM SPSS 26.0.0 Software program. results show Inclusion Banking has high MSME growth. impact this research provide information advice because inclusion fintech themselves can increase MSMEs. Keywords: Inclusion; Technology; Growth; Economy; Conditions Penelitian ini membahas isu yang terjadi pada kesulitan UMKM dan rendahnya akses layanan perbankan di sektor syariah penggunaan teknologi keuangan lembaga keuangan, bertujuan untuk menguji pengaruh inklusi syariah, terhadap pertumbuhan berada wilayah Kota Metode digunakan adalah deskriptif verifikatif dengan pendekatan kuantitatif, melalui penyebaran kuesioner kepada pemilik binaan Kamar Dagang Industri (Kadin) Provinsi Jawa Barat, dianalisis menggunakan teknik analisis regresi berganda. Hasil penelitian menunjukan bahwa Inklusi Keuangan Perbankan Syariah berpengaruh tinggi Pertumbuhan UMKM. Dampak dari memberikan informasi saran pelaku karena adanya oleh itu sendiri dapat meningkatkan Kata Kunci: Syariah; Teknologi Keuangan; UMKM; Ekonomi Perbankan; Kondisi"
https://openalex.org/W2999193902,Education World Disruption: Digital Communication Impact on Quality of Vocational School Graduates,https://doi.org/10.2991/aebmr.k.200108.037,2020,,,
https://openalex.org/W3173263992,PENGARUH MODAL SOSIAL TERHADAP KEMAMPUAN INOVASI SERTA HUBUNGANNYA DENGAN KAPABILITAS INOVASI RADIKAL DAN LOKAL (STUDI PENDAHULUAN PADA PERUSAHAAN TERBUKA DI INDONESIA),https://doi.org/10.24198/adbispreneur.v6i1.29321,2021,,,51 Organizational knowledge as social capital emphasizes that is utilized through various approaches within the company. Intellectual a collection of company uses to gain competitive advantage. The purpose this study was test hypothesis on influence human and organizational variables radical local innovation capabilities. Data in longitudinal carried out at two different times with questionnaire return rate 43% first stage 51% second stage. research sample group top managers groups middle lower public companies Indonesia. This quantitative using confirmatory factor analysis (CFA) method Lisrel 8.8 software. brief results provide fundamental foundation well explain relationship between aspects intellectual both humans organizations their types ability innovate. Pengetahuan organisasi sebagai modal sosial menekankan bahwa pengetahuan dimanfaatkan lewat beragam pendekatan dalam perusahaan. Modal intelektual juga kumpulan yang perusahaan guna memperoleh keunggulan bersaing. Tujuan penelitian ini adalah untuk menguji hipotesis atas pengaruh pada variabel manusia dan tehadap kapabilitas inovasi radikal lokal. Pengumpulan data dilakukan dua waktu berbeda dengan tingkat pengembalian kuisioner tahap pertama % kedua. Sampel kelompok manajer puncak menengah bawah terbuka di Penelitian merupakan kuantitatif menggunakan metode Confirmatory Factor Analysis perangkat lunak 8.8. Hasil singkat dari memberikan pondasi mendasar sekaligus menjelaskan hubungan berbagai aspek baik serta hubungannya jenis kemampuan melakukan inovasi.
https://openalex.org/W3204718702,Application of Web Communication Relationship Management in Small and Medium Enterprises,https://doi.org/10.34010/injuratech.v1i1.5611,2021,,,"Small and Medium Enterprises (UKM) in Indonesia are still managed traditionally since the touch of information technology is not optimal. On other hand, number customers or transactions made by UKM may no longer be small value. One modern business approach to pay attention customer factors, only before transaction but also after transaction. Applications field this domain called Customer Relationship Management (CRM). This research tries develop a CRM model adapted community's culture SME considers penetration general. The used use Prototype which system creation process structured has several stages that must passed so becomes better easier. results show medium businesses can make simpler more generic"
https://openalex.org/W4206706412,"MODAL MANUSIA, MODAL SOSIAL, DAN BUDAYA ORGANISASI PENGARUHNYA TERHADAP KINERJA KARYAWAN (STUDI PADA PERUSAHAAN PERTAMBANGAN DI INDONESIA)",https://doi.org/10.34010/jemba.v1i1.5025,2021,,,"Penelitian ini bertujuan untuk menguji pengaruh modal manusia, sosial, dan budaya perusahaan terhadap kinerja karyawan pada Salah satu Perusahaan Pertambangan. Data penelitian diperoleh dari hasil penyebaran kuesioner yang telah melalui proses uji coba validitas reliabilitas instrumen. pengisian selanjutnya dianalisis dengan menggunakan teknik analisis regresi linear berganda bantuan program SPSS. Modal manusia berpengaruh positif signifikan karyawan, hal menunjukkan bahwa semakin tinggi maka kedua menunjukan sosial tingginya akan mendorong ketiga dalam Budaya Organisasi dipengaruhi oleh organisasi baik."
https://openalex.org/W4293060967,Bridging Gender Equality in The Workplace: The Role of Personal Branding and Self-Confidence,https://doi.org/10.21203/rs.3.rs-1713892/v1,2022,,,"5 10 25 200 Abstract Considering the social psychological, cognitive, and economic factors, this paper aims to examine how gender equality can be bridged in workplace through empowerment of women workers’ ability craft narrate personal branding self-confidence gain better condition workplace. A total questionnaires were distributed 200-woman employees working manufacturing industries regions West Java, Indonesia. The independent variable scale is adopted from Peter Montoya, that Frendika, dependent taken McKinsey Global Institute's (MGI's) Power Parity. five point-Likert rating (1=lowest – 5=highest) applied for each item, SPSS v was analyze data collected using AMOS 25. result shows which includes relevance, consistency, visibility has a positive significantly more dominant effect than bridge"
https://openalex.org/W4383220724,PEMANFAATAN DIGITAL FINANCE UNTUK PENINGKATAN KEMAMPUAN PENGELOLAAN KEUANGAN UMKM INFORMAL DI DESA CIBOGO HILIR PLERED PURWAKARTA,https://doi.org/10.53625/jabdi.v2i3.2955,2022,,,2 16 2022 Kegiatan peningkatan kemampuan keuangan UMKM Informal di Desa Cibogo Hilir Plered Purwakarta melalui pemanfaatan digital finance bertujuan untuk memberikan sosialisasi dan pelatihan kepada para mitra PKM Universitas Komputer Indonesia. ini dilaksanakan pada tanggal Juni secara tatap muka Balai Purwakarta. Peserta kegiatan pengabdian sebanyak orang yang terdiri dari pelaku terdaftar Bumdes Barokah Mandiri Hasil adalah meningkatnya pemahaman tentang manfaat penggunaan Digital Finance dalam pengelolaan
https://openalex.org/W4388417233,Financial Satisfaction of MSMES Influenced by Financial Literacy through Financial Technology,https://doi.org/10.34010/jurisma.v13i1.7999,2023,,,"22 This study aims to determine the effect of profitability, solvency, liquidity, and market value on stock prices. The population samples used were mining companies. sampling technique was purposive with descriptive verification analysis methods, using Eviews 9. data panel regression analysis. Based results F test, shows that together have a significant Also, t-test show profitability has no prices, while solvency liquidity prices finally, also implication this research is company expected keep in solvable state by being aware amount debt it because will bring risk non-payment debt.&#x0D; Keywords: Profitability; Solvency; Liquidity; Market Value; Stock Price"
https://openalex.org/W4401373632,"Knowledge Management, Intrinsic Motivation, and Competence Impact on Employee Performance Analysis (Study of Employees in the Technician Section at a Material Handling Company in Jakarta)",https://doi.org/10.34010/icobest.v4i.435,2023,,,"This study aims to analyze employee performance which is influenced by knowledge management, intrinsic motivation, and competence in one of the technician parts Material Handling company Jakarta. The mixed methods method used this combines qualitative quantitative analysis, with a technique determining saturated sampling where all members population are as samples, while data analysis uses help SPSS V25 application. results showed that application motivation had significant effect on employees partially or simultaneously part technicians company. proves will increase when vice versa if decrease then also"
https://openalex.org/W2952391839,PENGARUH KEPEMIMPINAN DAN KEMAMPUAN KARYAWAN TERHADAP KEBERHASILAN USAHA PADA DISTRIBUTOR SUSU CV. UMSKEYBANDUNG,https://doi.org/10.34010/jurisma.v6i2.437,2017,,,"Penelitian ini bertujuan untuk menganalisis pengaruh Kepemimpinan dan Kemampuan karyawan terhadap Keberhasilan usaha di CV UMSKEYBandung. Metode yang digunakan dalam penelitian adalah metode deskriptif - verifikatif, sampel sensus atau sampling jenuh. Analisis yaitu analisis regresi linier berganda, uji asumsi klasik, korelasi pearson, koefisien determinasi dengan hipotesis menggunakan Uji-F software SPSS 17.0. Hasil diperoleh berganda sebagai berikut : = 0.270 + 0.374*(Kepemimpinan) 1.172*(Kemampuan karyawan) 14.1 (ε). menunjukkan bahwa paling dominan UMSKEYBandung kemampuan kontribusi 61%."
https://openalex.org/W2766591191,INVESTASI JANGKA PANJANG PADA PT. ASURANSI JIWA MEGA LIFE BOGOR,https://doi.org/10.34010/jika.v3i2.355,2017,,,"Asuransi merupakan salah satu solusi yang dapat di ambil untuk melakukan investasi. PT. Jiwa Mega Life Bogor perusahaan bergerak dalam bidang Produk ditawarkan adalah investasi jangka panjang. Memiliki panjang masa depan harapan semua orang. Dengan memilikinya, orang tidak perlu khawatir akan kekurangan dana jika terjadi sesuatu tak terduga. Penulis penelitian ini dengan tujuan mengetahui dan menganalisis bagaimana penyimpanan pada Bogor. Metode digunakan oleh penulis ialah metode deskriptif menyusun laporan Tugas Akhir yaitu dilakukan cara mengumpulkan data, mengolah serta menganalisa data berdasarkan teori-teori ada sehingga akhirnya menghasilkan suatu kesimpulan. Sementara teknik pengumpulan menggunakan studi kepustakaan lapangan berupa observasi wawancara dokumentasi. Hasil dari menunjukan bahwa terdapat dua proses langsung langsung. Investasi membeli aktiva keuangan diperjual-belikan pasar uang, modal contohnya T-bill Deposito dinegosiasi. Dalam hal menjadi objek dilihat secara Sedangkan uang ataupun modal, berbeda aktivanya diperjual-belikan. Contoh deposito tabungan. memiliki kasat mata atau ditebak kapan terjadinya seperti sakit meninggal. Kata Kunci : Penyimpanan Jangka Panjang"
https://openalex.org/W2951688398,ANALISIS PENGEMBANGAN KARIR PENGARUHNYA TERHADAP KEPUASAN KERJA KARYAWAN PADA KANTOR PUSAT PT.JALUR NUGHRAHA EKAKURIR (JNE) BANDUNG,https://doi.org/10.34010/jurisma.v6i1.453,2017,,,ABSTRACT
https://openalex.org/W2978212975,Analisis Pelaksanaan Self Assessment System (Sistem Pemungutan Pajak) PPh Pasal 21 atas Pegawai Tetap PT. INTI (Persero) Bandung,,2010,,,"21 Penelitian ini dilakukan dengan tujuan untuk mengetahui bagaimana Pelaksanaan Self Assessment System (Sistem Pemungutan Pajak) PPh Pasal Atas Pegawai Tetap PT. Inti (Persero) Bandung yang mencangkup tentang pelaksanaan pemotongan, penyetoran dan pelaporan. 

Metode digunakan dalam penelitian adalah Metode Deskriptif Trend Analisis. yaitu cara mengumpulkan, mengolah, menganalisa data diperoleh oleh penulis meggambarkan keadaan sebenarnya sesuai fakta terjadi selama penelitian. Sedangkan Trand Analisis suatu metode atau teknik analisis tendensi dari pada keuangannya, apakah menunjukkan tetap, naik bahkan turun. 

Berdasarkan hasil di Bandung, dapat disimpulkan bahwa masih terdapat kesalahan saat pemotongan serta tanggal pelaporan, walaupun tidak melebihi batas ketentuan perpajakan."
https://openalex.org/W4200092854,Website for E-Promotion in Industry 4.0,https://doi.org/10.34010/injuratech.v1i2.5905,2021,,,"This study aims to determine the effect of promotion increase consumers through e-commerce and also benefits using e-commerce. In this study, authors used descriptive method. The results it were development information communication technology internet access create convenience in online business shopping, payment system, promotional activity."
https://openalex.org/W2622036123,PENGARUH KOMPETENSI TERHADAP KINERJA KARYAWAN (SURVEI PADA PT. FRISIAN FLAG INDONESIA WILAYAH JAWA BARAT),,2011,,,"Kinerja karyawan yang tinggi dapat dicapai jika seluruh elemen-elemen ada dalam perusahaan terintegrasi dengan baik, dan mampu menjalankan peranannya sesuai kebutuhan keinginan pelanggan karyawan. Oleh sebab itu diperlukan dukungan adanya kompetensi guna meningkatkan kinerja tersebut. Kompetensi memberikan isyarat bahwa organisasi dikelola baik secara fundamental akan menghasilkan perilaku manajemen efektif. Tujuan penelitian ini adalah untuk menganalisis mengetahui pengaruh terhadap karyawan.
Metode digunakan metode survey, yakni descriptive explanatory menguji hipotesis statistika multivariate alat uji Structural Equation Model (SEM), sedangkan pengolahan data menggunakan program LISREL 8.30(Linier Relationship).
Hasil menunjukkan (1) meliputi intelektual, emosional sosial pada PT. Frisian Flag Indonesia wilayah Jawa Barat rata-rata skornya termasuk kategori tinggi. (2) cukup Ketepatan waktu menyelesaikan pekerjaan memperoleh skor lebih dibandingkan kualitas hasil kerja (3) Hasil pengujian kedua positif signifikan dari Barat. Artinya menstimulir optimasi pembentukan bekerja di"
https://openalex.org/W4288082765,How is the role of Digital Leadership and Knowledge Sharing on Performance? An Empirical Study on SMEs in Bandung West Java,https://doi.org/10.29099/ijair.v6i1.296,2021,,,"400 The purpose of this study was to analyze the effect Digital Leadership on performance SMEs and Knowledge Sharing Performance in Bandung West Java. research conducted using a quantitative approach through survey. population were all employees Bandung, while number samples people who selected simple random sampling. Testing hypothesis SEM (Structural Equation Modeling) with PLS program. data obtained distribution online questionnaires social media. results are that has positive significant variable"
https://openalex.org/W2751400056,SISTEM INFORMASI AKADEMIK BERBASIS WEB DI SMA TAMANSISWA SUKABUMI,https://doi.org/10.34010/jati.v3i2.795,2013,,,"SMA Tamansiswa Sukabumi merupakan salah satu sekolah swasta unggulan di kota sehingga menjadikan ini banyak dijadikan pilihan oleh calon orang tua siswa saat karena cukup maju, akan tetapi proses pengolahan data akademik masih belum terintegrasi. Sistem yang sedang berjalan menggunakan aplikasi Ms. Excel, tanpa adanya database. Akibat dari hal tersebut kendala dihadapi pihak dalam urusan administrasi akademiknya seperti pada siswa, guru, pembagian kelas, jadwal pelajaran, absensi nilai dan raport. Selain itu, penyajian informasinya kurang cepat, tepat akurat media penyampaian informasi hanya berupa alat “tradisional” mading dokumen fisik selembaran rapor.Metode penelitian digunakan adalah metode prototype sekaligus menjadi pengembangan sistem, apabila tahap terdapat kekurangan sebelumnya dapat dilakukan penambahan atau perbaikan langsung harus menyelesaikan akhir terlebih dahulu. Adapun untuk menggambarkan model sistem diagram alir (FlowMap), konteks, flow (DFD), serta perancangan basis kamus data, normalisasi, Entity Relation Diagram (ERD). Dalam Informasi Akademik bahasa pemrograman PHP Mysql sebagai database.Sistem berbasis web dibuat diharapkan memberikan kemudahan pengarsipan mata raport, alternative bagi mendapatkan menunggu raport dibagikan. Hasil diperoleh penelitian, terbuatnya Berbasis Web."
https://openalex.org/W2750327013,SISTEM INFORMASI KREDIT BARANG PADA KOPERASI KARYAWAN PT. PINDAD (PERSERO) BANDUNG,https://doi.org/10.34010/jamika.v2i2.667,2018,,,"2000 Koperasi Karyawan PT. PINDAD Bandung merupakan suatu badan usaha yang bertujuan mengelola kesejahteraan pegawai dengan melakukan pengadaan kebutuhan di unit/divisi lingkungan PINDAD. Salah satu unit simpan pinjam yaitu bantuan kredit barang untuk Sistem berjalan Bandung, masih dirasa belum optimal karena sistem digunakan terkomputerisasi baik. Dari hal tersebut ditemui beberapa kendala dalam proses penyimpanan data barang, perhitungan bunga, dan rekapitulasi potongan. Untuk itu, diperlukan informasi dapat menangani masalah tersebut. Tujuan dilaksanakannya penelitian ini mengetahui berjalan, membuat perancangan, pengujian implementasi barang. Kegunaan dari adalah membantu pengolahan kepada menambah wawasan pengetahuan teori maupun praktek serta sumbangan pemikiran bagi peneliti.Penelitian dilakukan pendekatan kualitatif, dimana teknik pengumpulan primer observasi wawancara, sedangkan sekunder diperoleh buku-buku dokumen-dokumen terdapat Bandung. Metode pengembangan Informasi Kredot Barang pada menggunakan terstruktur metode Waterfall, alat merancang berupa Flow Map, Diagram Kontek, DFD (Data Diagram). Bahasa pemrograman Visual Basic 6.0, aplikasi database Microsoft Sql Server pembuatan laporan Crystal Report. dibangun model koneksi client-server sehingga mengintegrasikan user.Pengembangan hasil diharapkan mampu mengatasi dihadapi Proses pendataan lebih cepat, mengurangi terjadinya redudansi data, tingkat keamanan terjamin efektif. Sehingga perusahaan mencapai tujuan secara maksimal menciptakan peningkatan kerja operasional"
https://openalex.org/W4361757885,Role of Website Intranet Portal Quality Analysis on User Satisfaction at PT. XYZ,https://doi.org/10.34010/icobest.v1i.76,2020,,,"Website Portal Intranet is a system that manages information and data efficiently, as media for communication collaboration between departments. The problems faced by PT. XYZ the use of website still not optimal, due to habit employees who always exchange using external storage media, sending progress reports via email lack socialization system. Based on above problems, this research analyzes role quality user satisfaction WebQual 4.0 dimensions, Usability, Information Quality Interaction EUCS (End User Computing Satisfaction) namely Content, Accuracy, Format, Ease Use Timeliness. test results show has good result, 60.67% also enough criteria, 54.9%, while 41.86% which indicates Internet portals do have big impact satisfaction."
https://openalex.org/W2608021191,AUDIT KEAMANAN SISTEM INFORMASI AKADEMIK DENGAN KERANGKA KERJA ISO 27001 DI PROGRAM STUDI SISTEM INFORMASI UNIKOM,https://doi.org/10.34010/miu.v16i2.1355,2018,,,"Academic Information Systems Prodi UNIKOM System is the primary system used in process data and information about lectures students. But this still found a lack of control physical logical security.&#x0D; To find out how your security organizations, systems need audit to determine whether accordance with procedures management. Standardization here ISO 27001, standards have been an international organization that structured on management systems. Implementation academic done by using Audit Checklist 27001: 2005.&#x0D; results controls are less well as roles responsibilities employee safety, protection from disasters power failures, validation, backup regular. So be repairs recommendation."
https://openalex.org/W2991255670,Controlling Production Activities Using Information Systems to Improve Cost Efficiency,https://doi.org/10.1088/1757-899x/662/2/022002,2019,,,"Abstract The aim of this study is to control the production and reduce company’s costs at Rail Query (RAQUER) by using information system implementation. This found problems that arise in activities, causing leakage high RAQUER. RAQUER a medium-scale cottage industry engaged business bag-making convection. was conducted applying qualitative descriptive approach development prototype model. System included identification needs, data modeling, interface design, application models. testing done meet user needs had been obtained from needs. results achieved are systems able bags so they can create used more efficiently. If its process through system, cost efficiency be because there no random useless production."
https://openalex.org/W2893525795,Use of Apriori Algorithm on Building materials Sales Transaction Data of Building Materials,https://doi.org/10.1088/1757-899x/407/1/012107,2018,,,"The purpose of the study was to use apriori algorithm on building sales transaction data materials. Currently, many ways are done by companies, shops or markets in increasing including strategic planning sales. One strategy used management is using information system. In efficient purchase cost and also goods ordering made based estimation without knowing stock existing could be over stocks running out control. Era technology continues evolve requires new innovations, so it does not seem monotonous process can increase providing recommendations buyers. This research will as one branch mining analyze pattern consumers pending (market analysis). An system materials helps find patterns form products often purchased simultaneously (or tend appear together a transaction) each customer data. results this consider making marketing strategies, optimization, well consideration for decision purchasing"
https://openalex.org/W2801164113,PENGARUH KESESUAIAN INDIVIDU-PEKERJAAN DANKOMITMEN AFEKTIF SUPERVISOR YANG DIMODERASI OLEH KETIDAKAMANAN KERJA TERHADAP MINAT PINDAH KERJA SERTA IMPLIKASINYA PADA ORGANIZATIONAL CITIZENSHIP BEHAVIOR(SURVEY PADA SUPERVISOR SALES PT. ENSEVAL PUTERA MEGATRADING TBK. DI INDONESIA),,2017,,,"Latar belakang dari penelitian ini berdasarkan pada Organizational Citizenship Behavior, dimana saat dirasakan belum berjalan optimal. Kunci utama untuk meningkatkan produktifitas organisasi adalah adanya kesesuaian individu-pekerjaan dan komitmen yang tinggi terhadap organisasi, sehingga merasakan keamanan kerja mengakibatkan keinginan lebih lama berada di organisasi. Keberhasilan pencapaian tujuan strategis akan bergantung komitmen, tekad, semangat pekerja dalam berusaha mewujudkannya. Penelitian dilakukan PT. Enseval Putera Megatrading, Tbk dengan unit observasi karyawan jabatan supervisor sales. Tujuan mengetahui, mengkaji menganalisa Kesesuaian Individu-Pekerjaan Dan Komitmen Afektif Supervisor Yang Dimoderasi Oleh Ketidakamanan Kerja Terhadap Minat Pindah Serta Implikasinya Pada Behavior.
Metode secara descriptive survey explanatory survey. Descriptive mendapatkan gambaran tentang variabel diteliti. Sedangkan memperoleh keterkaitan sebab akibat antar teliti melalui pengujian hipotesis data diperoleh lapangan.
Hasil deskriptif membuktikan bahwa, umum pengaruh afektif dimoderasi oleh ketidakamanan minat pindah serta implikasinya organizational citizenship behavior kategori cukup baik menuju baik, ada beberapa harus ditingkatkan. Hasil verifikatif bahwa terdapat positif signifikan parsial maupun simultan langsung tidak Behavior.
Kata : Individu-Pekerjaan, Supervisor, Kerja, Behavior"
https://openalex.org/W2888507465,SISTEM INFORMASI MONITORING TOPOLOGI JARINGAN PERANGKAT PADA PT. TELEKOMUNIKASI INDONESIA Tbk,https://doi.org/10.34010/jamika.v8i1.900,2018,,,"Sistem Informasi Monitoring Topologi Jaringan Perangkat adalah salah satu Teknologi yang dibangundengan tujuan untuk meningkatkan ke efektifan dan efisienankinerja dari Divisi Information &amp; System Center PTTELKOM dalam memonitoring data perangkat berada di beberapa lokasi seluruh Indonesia beserta jaringan antar perangkatnya, sehingga memantau status dapat dilakukan dengan mudah, cepat akurat. ini memiliki kemampuan menyimpan file konfigurasi setiap wilayah link menuju menampilkan mengelola telah terintegrasi historis kontak PIC bertugas bentuk map, per lokasi, melakukan sharing informasi gangguan bulan.Metode penelitian digunakan metode pendekatan Object Oriented Program (OOP)yang menggunakan alat bantuUnified Modeling Language. Dan pengembangan system prototype bertujuan agar proses perancangan hasil akhir aplikasi dibuat sesuai kebutuhan PT. Telekomunikasi Tbk. Simulasi sistem analisadan dibangun berfungsi hendak dicapai yaitu terciptanya menunjang manajemen efektif, efisien serta akan menjawab mengatasi permasalahan muncul pengolahan topologi berjalan."
https://openalex.org/W2945896004,Sistem Informasi Pelayanan Data Pasien pada Laboratorium UPTD Balai Kesehatan Paru Masyarakat (BKPM) Provinsi Maluku,https://doi.org/10.34010/jamika.v9i1.1533,2019,,,"The development of globalization brings with significant impact for every layer society, especially the many technologies needed by human being, not least in areas employment such as health, and others. In this case Public Lung Health Center (BKPM) Maluku province is center health inspection service laboratory. Where day a lot people who come from different places to check their condition obtain required outcomes, but increase performance services still properly fit most people's expectations, because patient data recording system done manually, long time storage manually which takes search it considered effective, examination processing process done. Therefore created an information assist agencies addressing problem help some difficulties that exist. designed input, storage, so forth computerized. method used structured methods systems desktop-based care checks are made using Prototype, tools flowmap, context diagram, DFD database design tool. Keywords: Information Systems, Services, processing."
https://openalex.org/W2981324056,Sistem Informasi Pendukung Keputusan Pariwisata Berbasis Web,https://doi.org/10.34010/jati.v4i2.806,2014,,,"Pariwisata merupakan salah satu potensi sumber daya yang dapat dikembangkan oleh setiap daerah. Sebagai menghasilkan devisa bagi negara, hal ini membutuhkan pengoptimalan dalam penyediaan jasa untuk lebih menunjang kawasan wisata akan dikunjungi. Saat penelitian dilakukan, Dinas Budaya dan Provinsi Jawa Barat telah menggunakan media internet promosi. Akan tetapi sistem digunakan masih belum sempurna. Masalah berasal dari manajemen data pariwisata kurang baik maksimalnya beberapa fasilitas di berjalan. Dengan masalah tersebut, sudah saatnya lama perbaiki. Tidak hanya sekedar memperbaiki saja, penulis menyarankan diciptakannya fitur baru seperti simulasi pendukung keputusan. Dalam ini, metode adalah deskriptif action research, sedangkan pendekatan terstruktur dengan pengembangan model waterfall. Alat bantu Diagram Konteks, Data Flow (DFD), Kamus Data, Entity Relationship (ERD). perancangan basis informasi Normalisasi Tabel Relasi. Bahasa pemograman PHP, tools Adobe Dreamwaver CS5. Untuk database, MySQL pengambilan keputusan, AHP (Analitycal Hierarchy Process) pembuatan berharap buat kedepan meningkatkan kualitas pelayanan para wisatawan membantu top manajamen ada provinsi membuat keputusan fitur-fitur dimilikinya."
https://openalex.org/W2989904641,Designing of Application for Learning Sundanese Cultures,https://doi.org/10.1088/1757-899x/662/2/022052,2019,,,"Abstract Sundanese culture is one of the cultures that come form West Java region. Along with its development, not many students around areas understand culture, if allowed to continue, will lose identity. As development information technology, a mobile application can be used as an learning media help and make more interested in what they learn at school. This research aims attract motivate provide entertainment aspects for students. The method was structured approach prototype development. design descriptive methods actions. data collection observation techniques, documentation, interviews. System tools describe system model include use case diagrams scenarios while designing dictionaries were Use diagrams, Activity Sequence dictionaries. developed using adobe flash CS6. expectation this stimulate regional facilitate teachers providing interactive lessons creativity."
https://openalex.org/W2994885280,"Aplikasi Nilai Online, Pembayaran SPP, dan Absensi Berbasis Website di SMP Islam Al-Ikhlas Jakarta Selatan",https://doi.org/10.34010/jamika.v9i2.2528,2019,,,"Lack of publications to deliver online value information makes Al-Ikhlas Islamic Junior High School has a weakness in disseminating parents South Jakarta the publicized for children - her son, because conventional media used by teachers only form notes on ledger Master Data Master. collection methods were observation and interviews, with interviews are expected obtain sufficient data manufacturing value-line application will be made south Jakarta. The approach is object-oriented (Object Oriented). By designing web- based SMP Islam Jakarta, improve efficiency streamline process accessing maximize delivery academic which aimed at students, parents. With value-based he designed website also school other schools make this every school."
https://openalex.org/W3168323704,Sistem Survei Keluhan Pelanggan Pada Pdam Tirta Raharja Kab Bandung,,2018,,,"PDAM Tirta Raharja as water service provider company is required to provide optimal its customers, one of them such receiving customer complaints report. Customer reports that occur at this time are not handled optimally the examination process accompanied by documentation. From these problems verification stage or survey ascertain type problem and who right solve problem, it can be built a Survey System At Bandung Regency. The method used in research modeling with object-oriented tool UML (Unified Modeling Language).With construction system expected data management inspection easier pending checking because sent realtime so accelerate becomes easier."
https://openalex.org/W4387443312,Analysis of system requirements of children with down syndrome assessment application,https://doi.org/10.1063/5.0129280,2023,,,
https://openalex.org/W4388407926,"Impact of knowladge management, IT, community service, and university brading on educational quality",https://doi.org/10.15549/jeecar.v10i6.1505,2023,,,"226 This study aimed to investigate and comprehend the effects of knowledge management adoption, information technology utilization, community service programs on university branding their subsequent impact overall quality education in private tertiary institutions (PTS) West Java Banten region. The research design was quantitative, using a survey approach simple random sampling method gather data from lecturers Banten. PLS software version 3.0, based Partial Least Squares (PLS) approach, used analyze data. results showed that implementation had no discernible branding, as shown by t-statistic value 1.594 P-value 0.112."
